,int_time,sensor_id,int_sensor
2631,20190318,2,46
2632,20190318,2,43
2633,20190318,2,44
2634,20190319,2,44
2635,20190319,2,48
2636,20190319,2,49
2637,20190319,2,45
2638,20190319,2,46
2639,20190319,2,48
2640,20190320,2,45
2641,20190320,2,44
2642,20190320,2,46
2643,20190320,2,44
2644,20190320,2,50
2645,20190320,2,43
2646,20190321,2,42
2647,20190321,2,48
2648,20190321,2,43
2649,20190321,2,44
2650,20190321,2,41
2651,20190321,2,42
2652,20190322,2,45
2653,20190322,2,46
2654,20190322,2,45
2655,20190322,2,47
2656,20190322,2,47
2657,20190322,2,43
2658,20190323,2,44
2659,20190323,2,45
2660,20190323,2,47
2661,20190323,2,47
2662,20190323,2,43
2663,20190323,2,44
2664,20190324,2,45
2665,20190324,2,46
2666,20190324,2,48
2667,20190324,2,45
2668,20190324,2,46
2669,20190324,2,46
2670,20190325,2,44
2671,20190325,2,46
2672,20190325,2,45
2673,20190325,2,44
2674,20190325,2,46
2675,20190325,2,45
2676,20190326,2,44
2677,20190326,2,43
2678,20190326,2,43
2679,20190326,2,43
2680,20190326,2,45
2681,20190326,2,43
2682,20190327,2,46
2683,20190327,2,47
2684,20190327,2,41
2685,20190327,2,44
2686,20190327,2,43
2687,20190327,2,45
2688,20190328,2,49
2689,20190328,2,45
2690,20190328,2,44
2691,20190328,2,46
2692,20190328,2,43
2693,20190328,2,45
2694,20190329,2,44
2695,20190329,2,43
2696,20190329,2,43
2697,20190329,2,44
2698,20190329,2,45
2699,20190329,2,45
2700,20190330,2,46
2701,20190330,2,41
2702,20190330,2,48
2703,20190330,2,45
2704,20190330,2,46
2705,20190330,2,44
2706,20190331,2,45
2707,20190331,2,43
2708,20190331,2,41
2709,20190331,2,46
2710,20190331,2,46
2711,20190331,2,45
2712,20190401,2,47
2713,20190401,2,43
2714,20190401,2,48
2715,20190401,2,42
2716,20190401,2,45
2717,20190401,2,41
2718,20190402,2,45
2719,20190402,2,46
2720,20190402,2,40
2721,20190402,2,45
2722,20190402,2,40
2723,20190402,2,47
2724,20190403,2,46
2725,20190403,2,41
2726,20190403,2,46
2727,20190403,2,46
2728,20190403,2,42
2729,20190403,2,42
2730,20190404,2,39
2731,20190404,2,48
2732,20190404,2,42
2733,20190404,2,40
2734,20190404,2,47
2735,20190404,2,47
2736,20190405,2,48
2737,20190405,2,42
2738,20190405,2,45
2739,20190405,2,45
2740,20190405,2,43
2741,20190405,2,47
2742,20190406,2,45
2743,20190406,2,46
2744,20190406,2,44
2745,20190406,2,40
2746,20190406,2,43
2747,20190406,2,45
2748,20190407,2,42
2749,20190407,2,44
2750,20190407,2,44
2751,20190407,2,45
2752,20190407,2,42
2753,20190407,2,44
2754,20190408,2,41
2755,20190408,2,45
2756,20190408,2,42
2757,20190408,2,42
2758,20190408,2,43
2759,20190408,2,41
2760,20190409,2,46
2761,20190409,2,45
2762,20190409,2,44
2763,20190409,2,48
2764,20190409,2,43
2765,20190409,2,45
2766,20190410,2,43
2767,20190410,2,44
2768,20190410,2,43
2769,20190410,2,44
2770,20190410,2,44
2771,20190410,2,45
2772,20190411,2,40
2773,20190411,2,45
2774,20190411,2,44
2775,20190411,2,45
2776,20190411,2,44
2777,20190411,2,45
2778,20190412,2,45
2779,20190412,2,46
2780,20190412,2,45
2781,20190412,2,44
2782,20190412,2,41
2783,20190412,2,45
2784,20190413,2,43
2785,20190413,2,44
2786,20190413,2,44
2787,20190413,2,48
2788,20190413,2,39
2789,20190413,2,44
2790,20190414,2,41
2791,20190414,2,46
2792,20190414,2,42
2793,20190414,2,42
2794,20190414,2,41
2795,20190414,2,43
2796,20190415,2,41
2797,20190415,2,45
2798,20190415,2,41
2799,20190415,2,43
2800,20190415,2,42
2801,20190415,2,46
2802,20190416,2,44
2803,20190416,2,43
2804,20190416,2,47
2805,20190416,2,44
2806,20190416,2,44
2807,20190416,2,47
2808,20190417,2,42
2809,20190417,2,46
2810,20190417,2,45
2811,20190417,2,41
2812,20190417,2,42
2813,20190417,2,46
2814,20190418,2,46
2815,20190418,2,40
2816,20190418,2,42
2817,20190418,2,44
2818,20190418,2,46
2819,20190418,2,44
2820,20190419,2,44
2821,20190419,2,44
2822,20190419,2,43
2823,20190419,2,45
2824,20190419,2,45
2825,20190419,2,42
2826,20190420,2,43
2827,20190420,2,42
2828,20190420,2,44
2829,20190420,2,43
2830,20190420,2,44
2831,20190420,2,43
2832,20190421,2,42
2833,20190421,2,43
2834,20190421,2,44
2835,20190421,2,42
2836,20190421,2,45
2837,20190421,2,44
2838,20190422,2,42
2839,20190422,2,43
2840,20190422,2,46
2841,20190422,2,41
2842,20190422,2,43
2843,20190422,2,44
2844,20190423,2,42
2845,20190423,2,45
2846,20190423,2,44
2847,20190423,2,43
2848,20190423,2,43
2849,20190423,2,47
2850,20190424,2,43
2851,20190424,2,49
2852,20190424,2,40
2853,20190424,2,47
2854,20190424,2,41
2855,20190424,2,42
2856,20190425,2,45
2857,20190425,2,41
2858,20190425,2,47
2859,20190425,2,47
2860,20190425,2,44
2861,20190425,2,44
2862,20190426,2,44
2863,20190426,2,46
2864,20190426,2,41
2865,20190426,2,38
2866,20190426,2,41
2867,20190426,2,45
2868,20190427,2,44
2869,20190427,2,41
2870,20190427,2,45
2871,20190427,2,42
2872,20190427,2,41
2873,20190427,2,41
2874,20190428,2,43
2875,20190428,2,43
2876,20190428,2,43
2877,20190428,2,43
2878,20190428,2,45
2879,20190428,2,41
2880,20190429,2,46
2881,20190429,2,46
2882,20190429,2,45
2883,20190429,2,43
2884,20190429,2,45
2885,20190429,2,43
2886,20190430,2,45
2887,20190430,2,43
2888,20190430,2,46
2889,20190430,2,42
2890,20190430,2,41
2891,20190430,2,40
2892,20190501,2,38
2893,20190501,2,41
2894,20190501,2,42
2895,20190501,2,42
2896,20190501,2,45
2897,20190501,2,42
2898,20190502,2,41
2899,20190502,2,46
2900,20190502,2,43
2901,20190502,2,43
2902,20190502,2,44
2903,20190502,2,39
2904,20190503,2,45
2905,20190503,2,44
2906,20190503,2,45
2907,20190503,2,44
2908,20190503,2,43
2909,20190503,2,43
2910,20190504,2,39
2911,20190504,2,39
2912,20190504,2,46
2913,20190504,2,45
2914,20190504,2,42
2915,20190504,2,42
2916,20190505,2,43
2917,20190505,2,45
2918,20190505,2,41
2919,20190505,2,46
2920,20190505,2,41
2921,20190505,2,40
2922,20190506,2,45
2923,20190506,2,42
2924,20190506,2,43
2925,20190506,2,42
2926,20190506,2,45
2927,20190506,2,39
2928,20190507,2,43
2929,20190507,2,42
2930,20190507,2,44
2931,20190507,2,44
2932,20190507,2,45
2933,20190507,2,39
2934,20190508,2,41
2935,20190508,2,40
2936,20190508,2,42
2937,20190508,2,43
2938,20190508,2,43
2939,20190508,2,44
2940,20190509,2,41
2941,20190509,2,44
2942,20190509,2,44
2943,20190509,2,43
2944,20190509,2,45
2945,20190509,2,43
2946,20190510,2,42
2947,20190510,2,45
2948,20190510,2,43
2949,20190510,2,44
2950,20190510,2,44
2951,20190510,2,41
2952,20190511,2,43
2953,20190511,2,46
2954,20190511,2,38
2955,20190511,2,41
2956,20190511,2,41
2957,20190511,2,39
2958,20190512,2,43
2959,20190512,2,42
2960,20190512,2,43
2961,20190512,2,40
2962,20190512,2,45
2963,20190512,2,44
2964,20190513,2,46
2965,20190513,2,40
2966,20190513,2,42
2967,20190513,2,40
2968,20190513,2,39
2969,20190513,2,44
2970,20190514,2,41
2971,20190514,2,46
2972,20190514,2,43
2973,20190514,2,44
2974,20190514,2,45
2975,20190514,2,44
2976,20190515,2,42
2977,20190515,2,39
2978,20190515,2,40
2979,20190515,2,39
2980,20190515,2,42
2981,20190515,2,39
2982,20190516,2,46
2983,20190516,2,40
2984,20190516,2,44
2985,20190516,2,42
2986,20190516,2,44
2987,20190516,2,44
2988,20190517,2,43
2989,20190517,2,41
2990,20190517,2,41
2991,20190517,2,43
2992,20190517,2,43
2993,20190517,2,40
2994,20190518,2,40
2995,20190518,2,43
2996,20190518,2,39
2997,20190518,2,41
2998,20190518,2,38
2999,20190518,2,43
3000,20190519,2,40
3001,20190519,2,42
3002,20190519,2,40
3003,20190519,2,44
3004,20190519,2,40
3005,20190519,2,43
3006,20190520,2,42
3007,20190520,2,41
3008,20190520,2,39
3009,20190520,2,38
3010,20190520,2,42
3011,20190520,2,43
3012,20190521,2,37
3013,20190521,2,41
3014,20190521,2,41
3015,20190521,2,39
3016,20190521,2,40
3017,20190521,2,43
3018,20190522,2,41
3019,20190522,2,42
3020,20190522,2,43
3021,20190522,2,42
3022,20190522,2,39
3023,20190522,2,43
3024,20190523,2,40
3025,20190523,2,37
3026,20190523,2,41
3027,20190523,2,45
3028,20190523,2,45
3029,20190523,2,39
3030,20190524,2,39
3031,20190524,2,40
3032,20190524,2,41
3033,20190524,2,44
3034,20190524,2,38
3035,20190524,2,43
3036,20190525,2,38
3037,20190525,2,43
3038,20190525,2,39
3039,20190525,2,43
3040,20190525,2,44
3041,20190525,2,43
3042,20190526,2,42
3043,20190526,2,44
3044,20190526,2,41
3045,20190526,2,43
3046,20190526,2,42
3047,20190526,2,45
3048,20190527,2,41
3049,20190527,2,41
3050,20190527,2,43
3051,20190527,2,40
3052,20190527,2,41
3053,20190527,2,41
3054,20190528,2,44
3055,20190528,2,40
3056,20190528,2,38
3057,20190528,2,44
3058,20190528,2,42
3059,20190528,2,46
3060,20190529,2,41
3061,20190529,2,41
3062,20190529,2,41
3063,20190529,2,39
3064,20190529,2,43
3065,20190529,2,43
3066,20190530,2,41
3067,20190530,2,39
3068,20190530,2,43
3069,20190530,2,41
3070,20190530,2,42
3071,20190530,2,42
3072,20190531,2,41
3073,20190531,2,38
3074,20190531,2,40
3075,20190531,2,43
3076,20190531,2,44
3077,20190531,2,37
3078,20190601,2,40
3079,20190601,2,41
3080,20190601,2,42
3081,20190601,2,41
3082,20190601,2,44
3083,20190601,2,40
3084,20190602,2,42
3085,20190602,2,43
3086,20190602,2,40
3087,20190602,2,40
3088,20190602,2,41
3089,20190602,2,44
3090,20190603,2,42
3091,20190603,2,45
3092,20190603,2,44
3093,20190603,2,41
3094,20190603,2,41
3095,20190603,2,40
3096,20190604,2,41
3097,20190604,2,41
3098,20190604,2,43
3099,20190604,2,41
3100,20190604,2,42
3101,20190604,2,40
3102,20190605,2,42
3103,20190605,2,42
3104,20190605,2,41
3105,20190605,2,40
3106,20190605,2,40
3107,20190605,2,40
3108,20190606,2,45
3109,20190606,2,37
3110,20190606,2,39
3111,20190606,2,39
3112,20190606,2,43
3113,20190606,2,42
3114,20190607,2,41
3115,20190607,2,46
3116,20190607,2,38
3117,20190607,2,42
3118,20190607,2,40
3119,20190607,2,42
3120,20190608,2,43
3121,20190608,2,40
3122,20190608,2,43
3123,20190608,2,39
3124,20190608,2,39
3125,20190608,2,41
3126,20190609,2,38
3127,20190609,2,37
3128,20190609,2,41
3129,20190609,2,41
3130,20190609,2,41
3131,20190609,2,42
3132,20190610,2,41
3133,20190610,2,40
3134,20190610,2,44
3135,20190610,2,43
3136,20190610,2,41
3137,20190610,2,36
3138,20190611,2,41
3139,20190611,2,38
3140,20190611,2,41
3141,20190611,2,42
3142,20190611,2,41
3143,20190611,2,40
3144,20190612,2,39
3145,20190612,2,40
3146,20190612,2,42
3147,20190612,2,40
3148,20190612,2,40
3149,20190612,2,40
3150,20190613,2,41
3151,20190613,2,41
3152,20190613,2,37
3153,20190613,2,43
3154,20190613,2,40
3155,20190613,2,40
3156,20190614,2,45
3157,20190614,2,41
3158,20190614,2,39
3159,20190614,2,39
3160,20190614,2,38
3161,20190614,2,40
3162,20190615,2,39
3163,20190615,2,41
3164,20190615,2,39
3165,20190615,2,42
3166,20190615,2,41
3167,20190615,2,38
3168,20190616,2,38
3169,20190616,2,39
3170,20190616,2,41
3171,20190616,2,42
3172,20190616,2,39
3173,20190616,2,37
3174,20190617,2,37
3175,20190617,2,39
3176,20190617,2,43
3177,20190617,2,41
3178,20190617,2,39
3179,20190617,2,41
3180,20190618,2,41
3181,20190618,2,39
3182,20190618,2,38
3183,20190618,2,42
3184,20190618,2,39
3185,20190618,2,41
3186,20190619,2,40
3187,20190619,2,38
3188,20190619,2,40
3189,20190619,2,39
3190,20190619,2,42
3191,20190619,2,35
3192,20190620,2,40
3193,20190620,2,41
3194,20190620,2,40
3195,20190620,2,41
3196,20190620,2,40
3197,20190620,2,38
3198,20190621,2,43
3199,20190621,2,42
3200,20190621,2,42
3201,20190621,2,42
3202,20190621,2,40
3203,20190621,2,39
3204,20190622,2,43
3205,20190622,2,40
3206,20190622,2,41
3207,20190622,2,38
3208,20190622,2,36
3209,20190622,2,38
3210,20190623,2,41
3211,20190623,2,41
3212,20190623,2,37
3213,20190623,2,38
3214,20190623,2,40
3215,20190623,2,41
3216,20190624,2,42
3217,20190624,2,42
3218,20190624,2,41
3219,20190624,2,40
3220,20190624,2,37
3221,20190624,2,41
3222,20190625,2,38
3223,20190625,2,37
3224,20190625,2,41
3225,20190625,2,40
3226,20190625,2,35
3227,20190625,2,44
3228,20190626,2,39
3229,20190626,2,39
3230,20190626,2,35
3231,20190626,2,37
3232,20190626,2,39
3233,20190626,2,39
3234,20190627,2,40
3235,20190627,2,40
3236,20190627,2,37
3237,20190627,2,40
3238,20190627,2,39
3239,20190627,2,42
3240,20190628,2,40
3241,20190628,2,37
3242,20190628,2,39
3243,20190628,2,38
3244,20190628,2,38
3245,20190628,2,42
3246,20190629,2,34
3247,20190629,2,40
3248,20190629,2,41
3249,20190629,2,42
3250,20190629,2,40
3251,20190629,2,39
3252,20190630,2,40
3253,20190630,2,36
3254,20190630,2,39
3255,20190630,2,40
3256,20190630,2,38
3257,20190630,2,37
3258,20190101,3,48
3259,20190101,3,48
3260,20190101,3,53
3261,20190101,3,50
3262,20190101,3,47
3263,20190101,3,51
3264,20190102,3,50
3265,20190102,3,46
3266,20190102,3,49
3267,20190102,3,53
3268,20190102,3,49
3269,20190102,3,54
3270,20190103,3,49
3271,20190103,3,49
3272,20190103,3,51
3273,20190103,3,47
3274,20190103,3,47
3275,20190103,3,48
3276,20190104,3,50
3277,20190104,3,51
3278,20190104,3,50
3279,20190104,3,49
3280,20190104,3,49
3281,20190104,3,53
3282,20190105,3,50
3283,20190105,3,46
3284,20190105,3,51
3285,20190105,3,47
3286,20190105,3,50
3287,20190105,3,49
3288,20190106,3,53
3289,20190106,3,52
3290,20190106,3,49
3291,20190106,3,49
3292,20190106,3,53
3293,20190106,3,47
3294,20190107,3,52
3295,20190107,3,48
3296,20190107,3,44
3297,20190107,3,51
3298,20190107,3,53
3299,20190107,3,53
3300,20190108,3,53
3301,20190108,3,50
3302,20190108,3,47
3303,20190108,3,48
3304,20190108,3,47
3305,20190108,3,50
3306,20190109,3,55
3307,20190109,3,48
3308,20190109,3,49
3309,20190109,3,46
3310,20190109,3,50
3311,20190109,3,49
3312,20190110,3,42
3313,20190110,3,50
3314,20190110,3,49
3315,20190110,3,49
3316,20190110,3,51
3317,20190110,3,49
3318,20190111,3,48
3319,20190111,3,47
3320,20190111,3,48
3321,20190111,3,49
3322,20190111,3,51
3323,20190111,3,51
3324,20190112,3,46
3325,20190112,3,52
3326,20190112,3,47
3327,20190112,3,53
3328,20190112,3,51
3329,20190112,3,52
3330,20190113,3,46
3331,20190113,3,44
3332,20190113,3,47
3333,20190113,3,48
3334,20190113,3,47
3335,20190113,3,48
3336,20190114,3,47
3337,20190114,3,49
3338,20190114,3,50
3339,20190114,3,45
3340,20190114,3,48
3341,20190114,3,55
3342,20190115,3,51
3343,20190115,3,45
3344,20190115,3,51
3345,20190115,3,50
3346,20190115,3,51
3347,20190115,3,47
3348,20190116,3,50
3349,20190116,3,49
3350,20190116,3,46
3351,20190116,3,47
3352,20190116,3,47
3353,20190116,3,49
3354,20190117,3,52
3355,20190117,3,50
3356,20190117,3,51
3357,20190117,3,50
3358,20190117,3,47
3359,20190117,3,50
3360,20190118,3,48
3361,20190118,3,50
3362,20190118,3,50
3363,20190118,3,45
3364,20190118,3,49
3365,20190118,3,51
3366,20190119,3,49
3367,20190119,3,49
3368,20190119,3,51
3369,20190119,3,51
3370,20190119,3,47
3371,20190119,3,49
3372,20190120,3,46
3373,20190120,3,49
3374,20190120,3,49
3375,20190120,3,47
3376,20190120,3,45
3377,20190120,3,48
3378,20190121,3,50
3379,20190121,3,47
3380,20190121,3,47
3381,20190121,3,47
3382,20190121,3,51
3383,20190121,3,48
3384,20190122,3,46
3385,20190122,3,51
3386,20190122,3,50
3387,20190122,3,47
3388,20190122,3,49
3389,20190122,3,51
3390,20190123,3,47
3391,20190123,3,52
3392,20190123,3,52
3393,20190123,3,48
3394,20190123,3,46
3395,20190123,3,49
3396,20190124,3,49
3397,20190124,3,51
3398,20190124,3,50
3399,20190124,3,48
3400,20190124,3,45
3401,20190124,3,50
3402,20190125,3,46
3403,20190125,3,48
3404,20190125,3,49
3405,20190125,3,49
3406,20190125,3,49
3407,20190125,3,44
3408,20190126,3,51
3409,20190126,3,47
3410,20190126,3,49
3411,20190126,3,48
3412,20190126,3,47
3413,20190126,3,50
3414,20190127,3,48
3415,20190127,3,48
3416,20190127,3,50
3417,20190127,3,49
3418,20190127,3,48
3419,20190127,3,49
3420,20190128,3,51
3421,20190128,3,49
3422,20190128,3,44
3423,20190128,3,48
3424,20190128,3,44
3425,20190128,3,49
3426,20190129,3,51
3427,20190129,3,50
3428,20190129,3,47
3429,20190129,3,46
3430,20190129,3,46
3431,20190129,3,49
3432,20190130,3,49
3433,20190130,3,48
3434,20190130,3,49
3435,20190130,3,50
3436,20190130,3,47
3437,20190130,3,49
3438,20190131,3,44
3439,20190131,3,49
3440,20190131,3,44
3441,20190131,3,48
3442,20190131,3,48
3443,20190131,3,52
3444,20190201,3,49
3445,20190201,3,45
3446,20190201,3,50
3447,20190201,3,49
3448,20190201,3,46
3449,20190201,3,48
3450,20190202,3,46
3451,20190202,3,48
3452,20190202,3,48
3453,20190202,3,50
3454,20190202,3,51
3455,20190202,3,49
3456,20190203,3,49
3457,20190203,3,46
3458,20190203,3,50
3459,20190203,3,47
3460,20190203,3,51
3461,20190203,3,45
3462,20190204,3,52
3463,20190204,3,49
3464,20190204,3,51
3465,20190204,3,44
3466,20190204,3,46
3467,20190204,3,46
3468,20190205,3,49
3469,20190205,3,48
3470,20190205,3,48
3471,20190205,3,50
3472,20190205,3,47
3473,20190205,3,46
3474,20190206,3,48
3475,20190206,3,49
3476,20190206,3,47
3477,20190206,3,47
3478,20190206,3,50
3479,20190206,3,47
3480,20190207,3,50
3481,20190207,3,50
3482,20190207,3,47
3483,20190207,3,51
3484,20190207,3,48
3485,20190207,3,44
3486,20190208,3,48
3487,20190208,3,50
3488,20190208,3,47
3489,20190208,3,47
3490,20190208,3,45
3491,20190208,3,49
3492,20190209,3,48
3493,20190209,3,47
3494,20190209,3,50
3495,20190209,3,52
3496,20190209,3,49
3497,20190209,3,47
3498,20190210,3,49
3499,20190210,3,44
3500,20190210,3,47
3501,20190210,3,46
3502,20190210,3,52
3503,20190210,3,47
3504,20190211,3,44
3505,20190211,3,46
3506,20190211,3,48
3507,20190211,3,49
3508,20190211,3,49
3509,20190211,3,44
3510,20190212,3,46
3511,20190212,3,45
3512,20190212,3,46
3513,20190212,3,51
3514,20190212,3,47
3515,20190212,3,46
3516,20190213,3,44
3517,20190213,3,49
3518,20190213,3,47
3519,20190213,3,51
3520,20190213,3,47
3521,20190213,3,47
3522,20190214,3,47
3523,20190214,3,47
3524,20190214,3,50
3525,20190214,3,52
3526,20190214,3,51
3527,20190214,3,48
3528,20190215,3,47
3529,20190215,3,51
3530,20190215,3,45
3531,20190215,3,50
3532,20190215,3,45
3533,20190215,3,50
3534,20190216,3,48
3535,20190216,3,48
3536,20190216,3,47
3537,20190216,3,45
3538,20190216,3,48
3539,20190216,3,50
3540,20190217,3,48
3541,20190217,3,48
3542,20190217,3,49
3543,20190217,3,50
3544,20190217,3,48
3545,20190217,3,44
3546,20190218,3,44
3547,20190218,3,46
3548,20190218,3,49
3549,20190218,3,48
3550,20190218,3,44
3551,20190218,3,46
3552,20190219,3,44
3553,20190219,3,46
3554,20190219,3,46
3555,20190219,3,46
3556,20190219,3,49
3557,20190219,3,49
3558,20190220,3,45
3559,20190220,3,45
3560,20190220,3,47
3561,20190220,3,44
3562,20190220,3,49
3563,20190220,3,49
3564,20190221,3,49
3565,20190221,3,48
3566,20190221,3,45
3567,20190221,3,48
3568,20190221,3,47
3569,20190221,3,48
3570,20190222,3,48
3571,20190222,3,46
3572,20190222,3,47
3573,20190222,3,48
3574,20190222,3,50
3575,20190222,3,49
3576,20190223,3,45
3577,20190223,3,44
3578,20190223,3,49
3579,20190223,3,46
3580,20190223,3,47
3581,20190223,3,46
3582,20190224,3,43
3583,20190224,3,48
3584,20190224,3,49
3585,20190224,3,46
3586,20190224,3,49
3587,20190224,3,45
3588,20190225,3,49
3589,20190225,3,47
3590,20190225,3,44
3591,20190225,3,45
3592,20190225,3,49
3593,20190225,3,48
3594,20190226,3,43
3595,20190226,3,48
3596,20190226,3,47
3597,20190226,3,49
3598,20190226,3,50
3599,20190226,3,49
3600,20190227,3,46
3601,20190227,3,48
3602,20190227,3,44
3603,20190227,3,46
3604,20190227,3,48
3605,20190227,3,47
3606,20190228,3,48
3607,20190228,3,51
3608,20190228,3,44
3609,20190228,3,48
3610,20190228,3,44
3611,20190228,3,45
3612,20190301,3,43
3613,20190301,3,46
3614,20190301,3,44
3615,20190301,3,43
3616,20190301,3,46
3617,20190301,3,45
3618,20190302,3,47
3619,20190302,3,46
3620,20190302,3,43
3621,20190302,3,46
3622,20190302,3,47
3623,20190302,3,50
3624,20190303,3,47
3625,20190303,3,44
3626,20190303,3,47
3627,20190303,3,44
3628,20190303,3,47
3629,20190303,3,46
3630,20190304,3,45
3631,20190304,3,45
3632,20190304,3,46
3633,20190304,3,46
3634,20190304,3,44
3635,20190304,3,49
3636,20190305,3,47
3637,20190305,3,45
3638,20190305,3,46
3639,20190305,3,45
3640,20190305,3,46
3641,20190305,3,48
3642,20190306,3,44
3643,20190306,3,42
3644,20190306,3,48
3645,20190306,3,45
3646,20190306,3,49
3647,20190306,3,44
3648,20190307,3,46
3649,20190307,3,47
3650,20190307,3,44
3651,20190307,3,49
3652,20190307,3,46
3653,20190307,3,47
3654,20190308,3,48
3655,20190308,3,47
3656,20190308,3,44
3657,20190308,3,49
3658,20190308,3,46
3659,20190308,3,47
3660,20190309,3,46
3661,20190309,3,43
3662,20190309,3,43
3663,20190309,3,43
3664,20190309,3,44
3665,20190309,3,45
3666,20190310,3,45
3667,20190310,3,44
3668,20190310,3,44
3669,20190310,3,45
3670,20190310,3,45
3671,20190310,3,45
3672,20190311,3,49
3673,20190311,3,47
3674,20190311,3,45
3675,20190311,3,49
3676,20190311,3,44
3677,20190311,3,49
3678,20190312,3,43
3679,20190312,3,44
3680,20190312,3,46
3681,20190312,3,45
3682,20190312,3,49
3683,20190312,3,49
3684,20190313,3,48
3685,20190313,3,45
3686,20190313,3,48
3687,20190313,3,46
3688,20190313,3,46
3689,20190313,3,46
3690,20190314,3,48
3691,20190314,3,45
3692,20190314,3,47
3693,20190314,3,48
3694,20190314,3,48
3695,20190314,3,47
3696,20190315,3,46
3697,20190315,3,45
3698,20190315,3,43
3699,20190315,3,44
3700,20190315,3,45
3701,20190315,3,45
3702,20190316,3,47
3703,20190316,3,45
3704,20190316,3,47
3705,20190316,3,47
3706,20190316,3,46
3707,20190316,3,42
3708,20190317,3,45
3709,20190317,3,44
3710,20190317,3,47
3711,20190317,3,46
3712,20190317,3,50
3713,20190317,3,42
3714,20190318,3,43
3715,20190318,3,45
3716,20190318,3,48
3717,20190318,3,44
3718,20190318,3,47
3719,20190318,3,48
3720,20190319,3,43
3721,20190319,3,47
3722,20190319,3,45
3723,20190319,3,49
3724,20190319,3,48
3725,20190319,3,43
3726,20190320,3,41
3727,20190320,3,47
3728,20190320,3,43
3729,20190320,3,43
3730,20190320,3,45
3731,20190320,3,43
3732,20190321,3,45
3733,20190321,3,48
3734,20190321,3,47
3735,20190321,3,46
3736,20190321,3,49
3737,20190321,3,46
3738,20190322,3,45
3739,20190322,3,47
3740,20190322,3,43
3741,20190322,3,45
3742,20190322,3,43
3743,20190322,3,46
3744,20190323,3,43
3745,20190323,3,45
3746,20190323,3,44
3747,20190323,3,43
3748,20190323,3,44
3749,20190323,3,44
3750,20190324,3,44
3751,20190324,3,45
3752,20190324,3,43
3753,20190324,3,45
3754,20190324,3,45
3755,20190324,3,45
3756,20190325,3,46
3757,20190325,3,42
3758,20190325,3,48
3759,20190325,3,46
3760,20190325,3,44
3761,20190325,3,44
3762,20190326,3,46
3763,20190326,3,45
3764,20190326,3,45
3765,20190326,3,42
3766,20190326,3,44
3767,20190326,3,44
3768,20190327,3,45
3769,20190327,3,43
3770,20190327,3,48
3771,20190327,3,47
3772,20190327,3,43
3773,20190327,3,47
3774,20190328,3,47
3775,20190328,3,49
3776,20190328,3,48
3777,20190328,3,44
3778,20190328,3,44
3779,20190328,3,48
3780,20190329,3,46
3781,20190329,3,47
3782,20190329,3,44
3783,20190329,3,44
3784,20190329,3,45
3785,20190329,3,44
3786,20190330,3,46
3787,20190330,3,45
3788,20190330,3,45
3789,20190330,3,46
3790,20190330,3,45
3791,20190330,3,44
3792,20190331,3,45
3793,20190331,3,44
3794,20190331,3,45
3795,20190331,3,45
3796,20190331,3,41
3797,20190331,3,43
3798,20190401,3,44
3799,20190401,3,46
3800,20190401,3,44
3801,20190401,3,46
3802,20190401,3,41
3803,20190401,3,47
3804,20190402,3,45
3805,20190402,3,43
3806,20190402,3,43
3807,20190402,3,44
3808,20190402,3,45
3809,20190402,3,46
3810,20190403,3,45
3811,20190403,3,45
3812,20190403,3,46
3813,20190403,3,46
3814,20190403,3,44
3815,20190403,3,41
3816,20190404,3,46
3817,20190404,3,45
3818,20190404,3,45
3819,20190404,3,45
3820,20190404,3,48
3821,20190404,3,46
3822,20190405,3,47
3823,20190405,3,45
3824,20190405,3,43
3825,20190405,3,48
3826,20190405,3,46
3827,20190405,3,43
3828,20190406,3,43
3829,20190406,3,43
3830,20190406,3,45
3831,20190406,3,46
3832,20190406,3,48
3833,20190406,3,46
3834,20190407,3,43
3835,20190407,3,43
3836,20190407,3,45
3837,20190407,3,46
3838,20190407,3,46
3839,20190407,3,42
3840,20190408,3,44
3841,20190408,3,42
3842,20190408,3,43
3843,20190408,3,43
3844,20190408,3,46
3845,20190408,3,42
3846,20190409,3,45
3847,20190409,3,46
3848,20190409,3,44
3849,20190409,3,40
3850,20190409,3,44
3851,20190409,3,43
3852,20190410,3,44
3853,20190410,3,45
3854,20190410,3,46
3855,20190410,3,43
3856,20190410,3,42
3857,20190410,3,46
3858,20190411,3,50
3859,20190411,3,42
3860,20190411,3,44
3861,20190411,3,45
3862,20190411,3,39
3863,20190411,3,45
3864,20190412,3,41
3865,20190412,3,41
3866,20190412,3,41
3867,20190412,3,46
3868,20190412,3,44
3869,20190412,3,46
3870,20190413,3,43
3871,20190413,3,47
3872,20190413,3,45
3873,20190413,3,43
3874,20190413,3,42
3875,20190413,3,45
3876,20190414,3,45
3877,20190414,3,44
3878,20190414,3,43
3879,20190414,3,42
3880,20190414,3,41
3881,20190414,3,44
3882,20190415,3,43
3883,20190415,3,46
3884,20190415,3,44
3885,20190415,3,44
3886,20190415,3,43
3887,20190415,3,44
3888,20190416,3,45
3889,20190416,3,42
3890,20190416,3,47
3891,20190416,3,40
3892,20190416,3,42
3893,20190416,3,44
3894,20190417,3,44
3895,20190417,3,42
3896,20190417,3,44
3897,20190417,3,45
3898,20190417,3,45
3899,20190417,3,43
3900,20190418,3,44
3901,20190418,3,40
